"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2014-11-01,"Housing under construction | Single-detached units",1103,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2014-12-01,"Housing under construction | Single-detached units",1004,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2015-01-01,"Housing under construction | Single-detached units",933,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2015-02-01,"Housing under construction | Single-detached units",828,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2015-03-01,"Housing under construction | Single-detached units",776,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2015-04-01,"Housing under construction | Single-detached units",732,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2015-05-01,"Housing under construction | Single-detached units",720,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2015-06-01,"Housing under construction | Single-detached units",744,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2015-07-01,"Housing under construction | Single-detached units",738,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2015-08-01,"Housing under construction | Single-detached units",739,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2015-09-01,"Housing under construction | Single-detached units",739,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2015-10-01,"Housing under construction | Single-detached units",693,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2015-11-01,"Housing under construction | Single-detached units",672,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2015-12-01,"Housing under construction | Single-detached units",651,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2016-01-01,"Housing under construction | Single-detached units",652,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2016-02-01,"Housing under construction | Single-detached units",679,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2016-03-01,"Housing under construction | Single-detached units",557,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2016-04-01,"Housing under construction | Single-detached units",536,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2016-05-01,"Housing under construction | Single-detached units",601,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2016-06-01,"Housing under construction | Single-detached units",595,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2016-07-01,"Housing under construction | Single-detached units",649,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2016-08-01,"Housing under construction | Single-detached units",686,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2016-09-01,"Housing under construction | Single-detached units",752,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2016-10-01,"Housing under construction | Single-detached units",764,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2016-11-01,"Housing under construction | Single-detached units",750,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2016-12-01,"Housing under construction | Single-detached units",731,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2017-01-01,"Housing under construction | Single-detached units",736,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2017-02-01,"Housing under construction | Single-detached units",677,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2017-03-01,"Housing under construction | Single-detached units",643,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
